"","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR","1:Fo'","1:ETR-F.","1:qP","1:qN","1:qL","1:NPQ","1:Y (NO)","1:Y (NPQ)","1:Fo","1:Fm","1:Fv/Fm","date","id","treatment","RLC_start","RLC_end","RLC","Respirometry","wet_weight_g","whole_anemone","Fv_Fm","note"
"121","24-05-26",11:18:33,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 10.888 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","24-05-26",11:18:33,"REG2",NA,"#1: alpha: 0.043, ETRm: 27.534, Ik: 647.281   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","24-05-26",11:18:34,"FO",143,"124",225,0,0.449,0,0,0.84,0,0,0,0,0,0,124,225,0.449,"26Apr2024","PVC_8","PVC_0.1_mgL",143,155,"complete","complete",1.42,"yes",0.449,"healthy"
"124","24-05-26",11:18:54,"F",144,"165",230,25,0.283,3,117,0.84,0.575,-0.119,0.408,-0.022,0.733,-0.016,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","24-05-26",11:19:14,"F",145,"138",192,45,0.281,5.3,103,0.84,0.607,0.119,0.453,0.172,0.613,0.106,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","24-05-26",11:19:34,"F",146,"125",168,66,0.256,7.1,100,0.84,0.632,0.327,0.506,0.339,0.556,0.188,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","24-05-26",11:19:54,"F",147,"117",148,91,0.209,8,92,0.84,0.554,0.446,0.436,0.52,0.52,0.271,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","24-05-26",11:20:14,"F",148,"124",150,127,0.173,9.2,99,0.84,0.51,0.495,0.407,0.5,0.551,0.276,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","24-05-26",11:20:34,"F",149,"126",150,192,0.16,12.9,101,0.84,0.49,0.515,0.393,0.5,0.56,0.28,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","24-05-26",11:20:54,"F",150,"175",203,288,0.138,16.7,121,0.84,0.341,0.188,0.236,0.108,0.778,0.084,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","24-05-26",11:21:14,"F",151,"178",192,424,0.073,13,125,0.84,0.209,0.337,0.147,0.172,0.791,0.136,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","24-05-26",11:21:34,"F",152,"169",181,635,0.066,17.6,122,0.84,0.203,0.416,0.147,0.243,0.751,0.183,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","24-05-26",11:21:54,"F",153,"157",162,829,0.031,10.8,114,0.84,0.104,0.525,0.076,0.389,0.698,0.271,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","24-05-26",11:22:14,"F",154,"149",160,1160,0.069,33.6,117,0.84,0.256,0.574,0.201,0.406,0.662,0.269,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","24-05-26",11:22:34,"F",155,"226",237,1513,0.046,29.2,172,0.84,0.169,0.356,0.129,-0.051,1.004,-0.05,124,225,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","24-05-26",11:22:42,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","24-05-26",11:24:29,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","24-05-26",11:24:29,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 22.050 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","24-05-26",11:24:29,"REG2",NA,"#1: alpha: 0.064, ETRm: 23.542, Ik: 365.463   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","24-05-26",11:24:30,"FO",156,"148",270,0,0.452,0,0,0.84,0,0,0,0,0,0,148,270,0.452,"26Apr2024","PVC_7","PVC_0.1_mgL",156,168,"complete","complete",2.44,"yes",0.452,"healthy"
"141","24-05-26",11:24:50,"F",157,"184",253,25,0.273,2.9,148,0.84,0.657,0.139,0.528,0.067,0.681,0.046,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","24-05-26",11:25:10,"F",158,"183",237,45,0.228,4.3,151,0.84,0.628,0.295,0.518,0.139,0.678,0.094,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","24-05-26",11:25:30,"F",159,"182",230,66,0.209,5.8,147,0.84,0.578,0.32,0.467,0.174,0.674,0.117,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","24-05-26",11:25:50,"F",160,"183",224,91,0.183,7,144,0.84,0.513,0.344,0.404,0.205,0.678,0.139,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","24-05-26",11:26:10,"F",161,"180",217,127,0.171,9.1,142,0.84,0.493,0.385,0.389,0.244,0.667,0.162,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","24-05-26",11:26:30,"F",162,"176",205,192,0.141,11.4,133,0.84,0.403,0.41,0.305,0.317,0.652,0.207,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","24-05-26",11:26:50,"F",163,"165",186,288,0.113,13.7,124,0.84,0.339,0.492,0.255,0.452,0.611,0.276,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","24-05-26",11:27:10,"F",164,"157",174,424,0.098,17.5,116,0.84,0.293,0.525,0.216,0.552,0.581,0.321,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","24-05-26",11:27:30,"F",165,"149",163,634,0.086,22.9,110,0.84,0.264,0.566,0.195,0.656,0.552,0.362,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","24-05-26",11:27:50,"F",166,"145",156,829,0.071,24.7,106,0.84,0.22,0.59,0.161,0.731,0.537,0.392,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","24-05-26",11:28:10,"F",167,"139",145,1160,0.041,20,101,0.84,0.136,0.639,0.099,0.862,0.515,0.444,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","24-05-26",11:28:30,"F",168,"139",145,1512,0.041,26,100,0.84,0.133,0.631,0.096,0.862,0.515,0.444,148,270,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","24-05-26",11:28:39,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","24-05-26",11:31:01,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","24-05-26",11:31:02,"FO",169,"8",17,0,0,0,0,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","24-05-26",11:31:22,"F",170,"10",18,25,0,0,6,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","24-05-26",11:31:42,"F",171,"9",16,45,0,0,6,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","24-05-26",11:32:02,"F",172,"8",14,66,0,0,5,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","24-05-26",11:32:22,"F",173,"7",14,91,0,0,4,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","24-05-26",11:32:42,"F",174,"6",10,127,0,0,1,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","24-05-26",11:33:02,"F",175,"5",10,192,0,0,0,0.84,0,0,0,0,0,0,8,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","24-05-26",11:33:12,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","24-05-26",11:35:53,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","24-05-26",11:35:53,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 6.024 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","24-05-26",11:35:53,"REG2",NA,"#1: alpha: 0.072, ETRm: 10.448, Ik: 145.292   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","24-05-26",11:35:54,"FO",176,"133",312,0,0.574,0,0,0.84,0,0,0,0,0,0,133,312,0.574,"26Apr2024","PVC_12","PVC_1_mgL",176,188,"complete","complete",1.21,"yes",0.574,"healthy"
"167","24-05-26",11:36:14,"F",177,"194",304,25,0.362,3.8,158,0.84,0.753,0.184,0.613,0.026,0.622,0.016,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","24-05-26",11:36:34,"F",178,"416",615,45,0.324,6.1,341,0.84,0.726,-0.531,0.595,-0.493,1.333,-0.657,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","24-05-26",11:36:54,"F",179,"692",882,66,0.215,6,489,0.84,0.483,-1.196,0.341,-0.646,2.218,-1.433,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","24-05-26",11:37:14,"F",180,"1204",1415,91,0.149,5.7,667,0.84,0.282,-3.179,0.156,-0.78,3.859,-3.008,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","24-05-26",11:37:34,"F",181,"1231",1382,127,0.109,5.8,646,0.84,0.205,-3.112,0.108,-0.774,3.946,-3.055,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","24-05-26",11:37:54,"F",182,"1206",1324,192,0.089,7.2,639,0.84,0.172,-2.827,0.091,-0.764,3.865,-2.954,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","24-05-26",11:38:14,"F",183,"1194",1276,288,0.064,7.7,621,0.84,0.125,-2.659,0.065,-0.755,3.827,-2.891,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","24-05-26",11:38:34,"F",184,"1165",1225,424,0.049,8.7,607,0.84,0.097,-2.453,0.051,-0.745,3.734,-2.783,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","24-05-26",11:38:54,"F",185,"1150",1196,634,0.038,10.1,602,0.84,0.077,-2.318,0.04,-0.739,3.686,-2.724,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","24-05-26",11:39:14,"F",186,"1118",1150,829,0.028,9.7,594,0.84,0.058,-2.106,0.031,-0.729,3.583,-2.611,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","24-05-26",11:39:34,"F",187,"1085",1107,1160,0.02,9.7,586,0.84,0.042,-1.911,0.023,-0.718,3.478,-2.498,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","24-05-26",11:39:54,"F",188,"1087",1117,1512,0.027,17.1,601,0.84,0.058,-1.883,0.032,-0.721,3.484,-2.511,133,312,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","24-05-26",11:40:02,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","24-05-26",11:42:29,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","24-05-26",11:42:29,"REG1",NA,"#1: alpha: 0.112, ETRm: 11.321, Ik: 101.352   ( beta: 1.227, ETRmPot: 353.439 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","24-05-26",11:42:29,"REG2",NA,"#1: alpha: 0.100, ETRm: 9.897, Ik: 98.627   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","24-05-26",11:42:30,"FO",189,"205",441,0,0.535,0,0,0.84,0,0,0,0,0,0,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","24-05-26",11:42:50,"F",190,"289",408,25,0.292,3.1,216,0.84,0.62,0.186,0.463,0.081,0.655,0.053,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","24-05-26",11:43:10,"F",191,"264",355,45,0.256,4.8,207,0.84,0.615,0.373,0.482,0.242,0.599,0.145,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","24-05-26",11:43:30,"F",192,"329",432,66,0.238,6.6,252,0.84,0.572,0.237,0.438,0.021,0.746,0.016,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","24-05-26",11:43:50,"F",193,"412",504,91,0.183,7,269,0.84,0.391,0.004,0.255,-0.125,0.934,-0.117,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","24-05-26",11:44:10,"F",194,"355",405,127,0.123,6.6,259,0.84,0.342,0.381,0.25,0.089,0.805,0.072,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","24-05-26",11:44:30,"F",195,"369",408,192,0.096,7.7,280,0.84,0.305,0.458,0.231,0.081,0.837,0.067,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","24-05-26",11:44:50,"F",196,"534",629,288,0.151,18.3,399,0.84,0.413,0.025,0.309,-0.299,1.211,-0.362,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","24-05-26",11:45:10,"F",197,"696",726,424,0.041,7.3,331,0.84,0.076,-0.674,0.036,-0.393,1.578,-0.619,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","24-05-26",11:45:30,"F",198,"390",400,634,0.025,6.7,266,0.84,0.075,0.432,0.051,0.103,0.884,0.091,205,441,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","24-05-26",11:45:49,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","24-05-26",11:56:55,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","24-05-26",11:56:55,"REG1",NA,"#1: alpha: 0.099, ETRm: 26.382, Ik: 265.303   ( beta: 0.002, ETRmPot: 29.220 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","24-05-26",11:56:55,"REG2",NA,"#1: alpha: 0.079, ETRm: 26.046, Ik: 329.857   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","24-05-26",11:56:57,"FO",199,"120",234,0,0.487,0,0,0.84,0,0,0,0,0,0,120,234,0.487,"26Apr2024","PVC_14","PVC_1_mgL",199,211,"complete","complete",1.26,"yes",0.487,"healthy"
"198","24-05-26",11:57:17,"F",200,"123",184,25,0.332,3.5,100,0.84,0.726,0.263,0.59,0.272,0.526,0.142,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","24-05-26",11:57:37,"F",201,"128",176,45,0.273,5.2,105,0.84,0.676,0.377,0.555,0.33,0.547,0.18,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","24-05-26",11:57:57,"F",202,"126",166,66,0.241,6.7,105,0.84,0.656,0.465,0.547,0.41,0.538,0.221,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","24-05-26",11:58:17,"F",203,"130",165,91,0.212,8.1,102,0.84,0.556,0.447,0.436,0.418,0.556,0.232,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","24-05-26",11:58:37,"F",204,"148",193,127,0.233,12.4,125,0.84,0.662,0.404,0.559,0.212,0.632,0.135,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","24-05-26",11:58:57,"F",205,"205",247,192,0.17,13.7,148,0.84,0.424,0.132,0.306,-0.053,0.876,-0.046,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","24-05-26",11:59:17,"F",206,"226",261,288,0.134,16.2,141,0.84,0.292,-0.053,0.182,-0.103,0.966,-0.1,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","24-05-26",11:59:37,"F",207,"204",229,424,0.109,19.4,129,0.84,0.25,0.123,0.158,0.022,0.872,0.019,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","24-05-26",11:59:57,"F",208,"189",207,635,0.087,23.2,122,0.84,0.212,0.254,0.137,0.13,0.808,0.105,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","24-05-26",12:00:17,"F",209,"195",214,829,0.089,31,132,0.84,0.232,0.281,0.157,0.093,0.833,0.078,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","24-05-26",12:00:37,"F",210,"211",222,1160,0.05,24.4,134,0.84,0.125,0.228,0.079,0.054,0.902,0.048,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","24-05-26",12:00:57,"F",211,"210",219,1513,0.041,26.1,132,0.84,0.103,0.237,0.065,0.068,0.897,0.062,120,234,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","24-05-26",12:01:04,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","24-05-26",12:02:32,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","24-05-26",12:02:32,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 15.144 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","24-05-26",12:02:32,"REG2",NA,"#1: alpha: 0.108, ETRm: 16.979, Ik: 157.081   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","24-05-26",12:02:33,"FO",212,"189",344,0,0.451,0,0,0.84,0,0,0,0,0,0,189,344,0.451,"26Apr2024","PVC_15","PVC_1_mgL",212,224,"complete","complete",1.7,"yes",0.451,"healthy"
"215","24-05-26",12:02:53,"F",213,"228",359,25,0.365,3.8,191,0.84,0.78,-0.084,0.653,-0.042,0.663,-0.028,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","24-05-26",12:03:13,"F",214,"252",369,45,0.317,6,189,0.84,0.65,-0.161,0.488,-0.068,0.733,-0.05,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","24-05-26",12:03:33,"F",215,"250",351,66,0.288,8,190,0.84,0.627,-0.039,0.477,-0.02,0.727,-0.015,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","24-05-26",12:03:53,"F",216,"257",341,91,0.246,9.4,195,0.84,0.575,0.058,0.436,0.009,0.747,0.007,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","24-05-26",12:04:13,"F",217,"265",336,127,0.211,11.3,202,0.84,0.53,0.135,0.404,0.024,0.77,0.019,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","24-05-26",12:04:33,"F",218,"296",347,192,0.147,11.9,212,0.84,0.378,0.129,0.271,-0.009,0.86,-0.007,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","24-05-26",12:04:53,"F",219,"307",349,288,0.12,14.5,210,0.84,0.302,0.103,0.207,-0.014,0.892,-0.012,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","24-05-26",12:05:13,"F",220,"324",358,424,0.095,16.9,221,0.84,0.248,0.116,0.169,-0.039,0.942,-0.037,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","24-05-26",12:05:33,"F",221,"343",362,635,0.052,13.9,215,0.84,0.129,0.052,0.081,-0.05,0.997,-0.049,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","24-05-26",12:05:53,"F",222,"295",312,829,0.054,18.8,191,0.84,0.14,0.219,0.091,0.103,0.858,0.088,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","24-05-26",12:06:13,"F",223,"265",277,1160,0.043,20.9,180,0.84,0.124,0.374,0.084,0.242,0.77,0.187,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","24-05-26",12:06:33,"F",224,"259",266,1513,0.026,16.5,175,0.84,0.077,0.413,0.052,0.293,0.753,0.221,189,344,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","24-05-26",12:06:41,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","24-05-26",12:10:31,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","24-05-26",12:10:31,"REG1",NA,"#1: Error: Not enough measures for calculating regression data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","24-05-26",12:10:31,"REG2",NA,"#1: Error: Not enough measures for calculating regression data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","24-05-26",12:10:33,"FO",225,"133",299,0,0.555,0,0,0.84,0,0,0,0,0,0,133,299,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","24-05-26",12:10:53,"F",226,"167",268,25,0.377,4,143,0.84,0.808,0.247,0.692,0.116,0.559,0.064,133,299,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","24-05-26",12:11:13,"F",227,"211",310,45,0.319,6,168,0.84,0.697,0.145,0.555,-0.035,0.706,-0.025,133,299,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","24-05-26",12:11:30,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","24-05-26",12:13:21,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","24-05-26",12:13:21,"REG1",NA,"#1: alpha: 0.113, ETRm: 36.596, Ik: 323.177   ( beta: 0.005, ETRmPot: 44.524 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","24-05-26",12:13:21,"REG2",NA,"#1: alpha: 0.090, ETRm: 36.523, Ik: 406.121   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","24-05-26",12:13:22,"FO",228,"89",167,0,0.467,0,0,0.84,0,0,0,0,0,0,89,167,0.467,"26Apr2024","PVC_16","PVC_10_mgL",228,240,"complete","complete",0.51,"yes",0.467,"stopped reading partway though. started over immediately after, healthy"
"239","24-05-26",12:13:42,"F",229,"116",187,25,0.38,4,97,0.84,0.789,-0.154,0.66,-0.107,0.695,-0.075,89,167,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","24-05-26",12:14:02,"F",230,"116",184,45,0.37,7,98,0.84,0.791,-0.103,0.668,-0.092,0.695,-0.065,89,167,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","24-05-26",12:14:22,"F",231,"124",185,66,0.33,9.1,103,0.84,0.744,-0.051,0.618,-0.097,0.743,-0.073,89,167,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","24-05-26",12:14:42,"F",232,"146",211,91,0.308,11.8,117,0.84,0.691,-0.205,0.554,-0.209,0.874,-0.182,89,167,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
